Lpaw_D1_X,Lpaw_D1_Y,Lpaw_D1_Z,Lpaw_D2_X,Lpaw_D2_Y,Lpaw_D2_Z,Lpaw_D3_X,Lpaw_D3_Y,Lpaw_D3_Z,Lpaw_D4_X,Lpaw_D4_Y,Lpaw_D4_Z,Lpaw_X,Lpaw_Y,Lpaw_Z,Rpaw_D1_X,Rpaw_D1_Y,Rpaw_D1_Z,Rpaw_D2_X,Rpaw_D2_Y,Rpaw_D2_Z,Rpaw_D3_X,Rpaw_D3_Y,Rpaw_D3_Z,Rpaw_D4_X,Rpaw_D4_Y,Rpaw_D4_Z,Rpaw_X,Rpaw_Y,Rpaw_Z
1.8563338665642668,-0.6635988029070603,-0.11400055986238566,1.8765897272138332,-0.45695680222699764,-0.08489320104874842,1.4023991521170736,0.040437462060204155,0.20983365991066005,0.27573253978097867,-0.33190921992720135,-0.026741331968247906,0.8625242235343258,-0.4327296406137293,-0.21307898107604917,-2.07384623819795,0.34258333979639133,-0.0337274564550194,-1.2536096664852963,1.3354587699687315,0.1298309108173621,-2.269732808809138,1.223573784059603,0.23771290995523664,-1.9589934188180802,1.258823801599,0.29914105216621767,-1.6866388643487014,0.5267622555940505,-0.24712864282960645
1.8563338665642668,-3.226089558202645,-0.42510181831827776,1.9173007987088582,-2.9854424945769296,-0.45379285510737155,1.8093104424769315,-3.128351445861931,-0.3774235556242589,1.492155353609082,-3.2588023807875466,-0.32275936951310236,1.603211426269315,-2.641746726856695,-0.548225645161236,-2.113571402324089,0.45738689320612025,0.16064490223688832,-1.2536096664852963,1.3962655857686102,0.20085727697409173,-2.269732808809138,1.797166014846347,0.24206632479422474,-1.4889976043333615,2.1895336180380482,0.3730459989909862,-1.451682145272848,1.0221303696300055,-0.07037901270601132
1.6980218330370853,-3.226089558202645,-0.9064729524849708,1.99517100934154,-2.9854424945769296,-0.9241760119077522,2.1058195180011587,-3.128351445861931,-0.843180401037384,1.68120598968871,-3.2588023807875466,-0.6116363307822272,1.6252014671394654,-2.641746726856695,-0.8467411249764867,-2.297261083082196,0.6634455960779349,0.29229009505470227,-1.5363944948994472,1.5451264111398402,0.2488323606780236,-2.4638270514681864,2.2592711297833503,0.33515249958714044,-1.4889976043333615,2.4818982102763485,0.3959217752107209,-1.451682145272848,1.0461838513576112,-0.07006068489286399
1.6980218330370853,-2.6537909185813504,-0.9064729524849708,1.99517100934154,-2.2788169910890446,-0.9241760119077522,2.300071674966535,-2.270856551039337,-0.843180401037384,1.9610497535153577,-2.3330860995483995,-0.6126260858484844,1.6252014671394654,-2.0825592186175754,-0.8467411249764867,-2.5439946589669145,0.6967338938052023,0.29229009505470227,-1.5886023181965143,1.5451264111398402,0.27345373894462544,-2.6169265656411227,2.5203865690340663,0.44502733939975947,-1.6177067208547111,2.5136848519680726,0.5577891454740014,-1.5450129169133149,1.3960692933643912,0.057700915264236485
1.6980218330370853,-1.4887842055673417,-0.6884507453266151,2.082789599252102,-1.1076258704378432,-0.6323568392437888,2.300071674966535,-1.1494556586431415,-0.47250906955508487,2.018829086014552,-1.122102231140179,-0.6126260858484844,1.6730109074255388,-1.0787879230975932,-0.7466017978802286,-3.0397499149459346,0.7329371987475213,0.29229009505470227,-1.6383460158331005,2.020537916294465,0.5450078001853749,-3.059251757278915,3.051943973892243,0.5963681044270306,-1.6900462142576895,3.398590465821407,0.7592284459932701,-1.5450129169133149,2.0503720698645083,0.24982903816303015
1.8066839261462455,-0.19160719909136503,-0.17182637071679618,2.197844023071049,0.19111805477230348,-0.10537172096176128,2.300071674966535,0.33196084420792005,0.13182104601452505,2.018829086014552,-0.10546243300997915,-0.38638926611138835,1.6730109074255388,0.3492900387299187,-0.4760783569579674,-3.2268290515113787,1.7674134305529776,0.22464127163075087,-2.1013263002832687,2.7008345938229965,0.9515849719049934,-3.086647550173737,4.135706267148102,0.8713013284179869,-1.6900462142576895,4.498450514270452,0.8902074718752404,-1.5761505242283462,2.839213346756125,0.301968289776001
1.629518626928796,1.6051891010769879,-0.1558313467409489,2.082789599252102,1.9141747564863891,-0.07386177740065669,2.195934146387959,1.694970582729134,0.13182104601452505,2.00286675314182,1.048081883665855,-0.06439721879478988,1.6881025930110418,1.634069366986182,0.18721925191150302,-3.2768137790391503,2.5773501883672623,0.2684058163253189,-2.4767318619278527,5.273945721277464,1.0520572751724453,-3.086647550173737,5.305813975082323,1.106336304678054,-1.0485860040345312,5.4020335567431985,1.1234469264235516,-1.5657723003990256,3.428098534738794,0.33657789756429857
1.629518626928796,2.1203998483192237,0.2199252164631007,2.077076585574652,2.3119310081566056,-0.07386177740065669,2.1152759856194514,2.270821613624271,0.14609475451885867,1.9965342279659986,1.9222771170279707,0.1552152573992256,1.6881025930110418,2.4319201466840923,0.4549738164898569,-3.5762945431689896,2.685331501409081,0.2684058163253189,-2.523527251368229,6.449772861378783,1.312162760976606,-3.086647550173737,5.305813975082323,1.3138760095664583,-0.8650893195582636,5.966273319317487,1.1465047576438367,-1.5657723003990256,3.544756610113083,0.3656582814095106
1.6271609427074445,3.304419542627741,0.30817273285932334,1.9937598297952732,3.1329465816562134,0.02528895549746757,2.1152759856194514,3.1151672662026115,0.25090981351474095,1.9965342279659986,2.704536689405341,0.39933034467566664,1.6996132113767608,3.067625940357061,0.5387369691017936,-3.5762945431689896,3.070824821665582,0.40874246090097355,-2.529400338048596,6.449772861378783,1.3875376925956866,-2.766884272516407,6.07247441336532,1.3330314831221148,-0.8080887570096262,6.1571281105600875,1.1465047576438367,-1.2727819597151253,3.9540494935346686,0.42437693541828203
1.6271609427074445,3.9711979168364024,0.6392734052008864,1.9937598297952732,4.11108923880245,0.562247150828421,2.259818142803784,4.30260724202612,0.29510862160765594,1.9965342279659986,2.704536689405341,0.9070638026557329,1.6996132113767608,3.067625940357061,1.5580969572913288,-3.6188781205111464,3.5514519362991166,0.6236558473723539,-2.8722657012558344,6.3891538894968605,1.4322147920160555,-3.1104051432833586,6.3558275520185035,1.4756607340152659,-0.648024345434477,6.414234728053351,1.1465047576438367,-1.2727819597151253,4.348188327559157,0.575992904905748
1.6271609427074445,3.9711979168364024,1.9604830712144876,1.9449370601547358,4.11108923880245,2.1596131532676512,2.259818142803784,4.30260724202612,1.7908455770253253,1.7196239385715621,2.20519221212815,2.510269368120765,1.5342530019101623,0.841032896876527,3.1021661892338868,-3.627289829010044,3.783049747355534,0.6236558473723539,-3.3440650145939586,6.3891538894968605,1.4322147920160555,-2.766884272516407,7.426836370107971,1.6411310203677676,-0.40369191835556073,7.201084602459822,1.345648482476375,-1.2964423487449537,4.3945218761975156,0.575992904905748
-2.6845515285296706,-7.217906676755362,1.9604830712144876,-3.766807632654853,-7.048844623557599,2.1596131532676512,-3.5466237838773615,-7.374788538686566,1.7908455770253253,-3.4544544390542846,-9.42340647313178,2.510269368120765,-3.1770642224887915,-9.646505844210083,3.1021661892338868,-4.10260950677017,3.939696013931524,0.3625118514722976,-3.7495578113384695,7.364813817603185,1.3336677367973957,-3.1104051432833586,8.711477786047375,1.9920560388184203,0.25292352317124944,7.806620191021729,1.619122975440317,-1.3840364896844264,4.71165569586735,0.5995524994999375
-3.562161097024916,-10.688378735436842,-0.210816649525138,-3.773213094576384,-11.544582866383209,-0.2470501929239841,-4.032418231101541,-11.71108030551391,-0.3388261583326626,-3.4544544390542846,-12.049178220098856,-0.7168890578298548,-3.309001444025437,-11.563631908089633,-0.8184149440601489,-4.10260950677017,4.086089069311555,0.3625118514722976,-3.9156657114735722,8.216230930778742,1.3336677367973957,-2.760238845736538,9.363646899094796,2.0127310505415625,0.2707970620184472,8.705589546450291,2.1895494316576363,-1.3840364896844264,5.299066245402329,0.8483603204498156
-3.8156391410213537,-12.765655975762044,-2.59897050760416,-4.102088317088963,-13.295817756650578,-2.818125847156102,-4.071382051028262,-13.081247879329617,-3.1009461010775654,-3.614940344212851,-13.139369482607453,-3.2641855626691783,-3.4774658439433033,-12.665224374543072,-2.9315024355308,-4.030314890316879,4.4311368277599,0.550140374584223,-3.9203174878575524,8.379746997343368,1.5035625746899663,-2.760238845736538,9.386330206019387,2.088217321827189,0.3959968176721862,8.87519357967475,2.2323084806793334,-1.1765974753091584,5.484606151235468,1.0364852405494691
-3.8156391410213537,-12.765655975762044,-2.733429628364017,-3.9896863190328062,-13.295817756650578,-3.124853524819832,-4.032418231101541,-13.081247879329617,-3.1009461010775654,-3.4139143739326805,-13.139369482607453,-3.2641855626691783,-3.6625935375355247,-12.665224374543072,-2.9315024355308,-4.030314890316879,4.66087659694719,0.7066494845606917,-3.9156657114735722,8.68956500171776,1.5890346031723661,-2.555283638028712,9.795952868389044,2.172540929989056,0.46436277837425344,8.993524715878529,2.26592191877526,-1.1765974753091584,5.757048065802493,1.2145936358814158
-3.9391824872202115,-12.342325871430646,-2.733429628364017,-3.9896863190328062,-11.698899961927893,-3.124853524819832,-3.829669571561748,-11.88419410813281,-2.943554422455631,-3.4139143739326805,-12.043520674669725,-2.9583652575541297,-3.6625935375355247,-11.783833835617884,-2.755168138224488,-4.057199977998755,4.879842981347309,0.7294306652151112,-3.9203174878575524,8.71513724225229,1.7018431244018197,-2.4975470611228303,10.08323390746174,2.172540929989056,0.46436277837425344,9.144480941492738,2.4989716734761744,-1.256994922996732,5.8003708644238685,1.2782465559888312
-3.9391824872202115,-10.654236474502383,-2.5633745004903785,-3.7893614480521123,-11.067821095093606,-2.7573116351415816,-3.6527804205835075,-11.443743922601293,-2.7509121180459575,-3.4139143739326805,-10.358604159257101,-2.2104437061691957,-3.6625935375355247,-10.535021343368612,-2.495897863609369,-4.163895427778845,4.92057042678104,0.9030485785500764,-3.828036214458713,9.134880850240783,1.7487777332157188,-2.4069856887202405,10.335285608972676,2.218148471991528,0.40753694145756647,9.261665901605092,2.535011521034815,-1.4315020882298128,5.963379679989131,1.2782465559888312
-3.6195008938650126,-9.832328494509554,-2.3059489685999024,-3.65226296861092,-9.998735236877039,-2.525107117733773,-3.5904032146282354,-10.070705619723462,-2.6820951501335317,-3.4369456922819204,-9.876944845473208,-2.2104437061691957,-3.3833115690008917,-9.781233598461881,-2.2916662042878473,-4.1757798974705675,4.92057042678104,0.8775620603650145,-4.017263350798181,9.134880850240783,1.7487777332157188,-2.474184255507069,10.335285608972676,2.2875399821189166,0.40753694145756647,9.29834078226785,2.53611901203831,-1.4707649260256446,6.0348355036650645,1.2782465559888312
-3.6195008938650126,-9.550130454050802,-2.1519506647143016,-3.6332762437263213,-9.525346433652814,-2.3933764509931503,-3.472917711944387,-9.746434451389227,-2.6122546078817637,-3.4369456922819204,-9.465717987921398,-2.211162836550381,-3.3833115690008917,-9.302026567094913,-2.250426301365022,-4.335018838659527,4.722842521256524,0.8775620603650145,-4.0635454658267705,9.12457329602335,1.723382390262885,-2.474184255507069,10.244663310749651,2.2875399821189166,0.6207073420526843,9.261665901605092,2.53611901203831,-1.4315020882298128,6.0348355036650645,1.2774613447312237
-3.6195008938650126,-9.201523803606094,-2.1257614928123685,-3.6032678653313255,-9.068108488489017,-2.2773123805857036,-3.4632148926903703,-9.233502790083598,-2.6122546078817637,-3.433839050829743,-8.822993492660334,-2.211162836550381,-3.3513556748162436,-8.947670000938274,-2.2393353908553566,-4.388588028914603,4.336348589979451,0.7914821112684853,-4.102112772817215,8.941594417279752,1.7170924953647395,-2.53773036118794,9.941058787182023,2.265420342299196,0.6207073420526843,9.006094907082378,2.511723328570864,-1.4707649260256446,5.8815967903457675,1.2080458552630677
-3.584457167750049,-8.284551568418962,-2.0148903121131907,-3.514255601501098,-8.446881942858383,-2.14265103533055,-3.4632148926903703,-8.523398044460059,-2.360997883866216,-3.423282190432115,-8.271741950240557,-2.006060413362599,-3.2307882865002675,-8.28625003211539,-2.197832481007734,-4.603543564457288,4.117489556145728,0.7175336266867793,-4.2395088270359125,8.678193709824022,1.6334555405068736,-2.803232117532687,9.583186952789596,2.2499498064555628,0.38877151199345583,8.29583944469713,2.332996536519116,-1.6446131096984615,5.4176239353575255,1.0517349011682615
-3.348173130745824,-7.3491502804195505,-1.8070325440182087,-3.3381546640261135,-7.527474323735007,-1.8314714593218238,-3.4632148926903703,-7.896075907435311,-1.8654081017497761,-3.2693315845195734,-6.8427637916065756,-1.6185469502573202,-3.126348177845596,-7.285986691962648,-2.0707151955573666,-4.603543564457288,4.117489556145728,0.6891327075649292,-4.2395088270359125,8.639136419285983,1.6334555405068736,-2.803232117532687,9.186828034536497,2.2119608588911905,0.16596596300301947,8.29583944469713,2.1602231785163015,-1.6446131096984615,5.388265397551706,0.8919823098388822
-3.348173130745824,-6.557217684573104,-1.5969192717472351,-3.332988848665444,-6.819928915308921,-1.7354773490080557,-3.2472344105118047,-6.876830956312055,-1.502707716384461,-3.1455490430913464,-6.673047030275502,-1.427596080983955,-2.8531903982452995,-6.812019655599329,-1.9591213000565206,-4.546945085878326,4.117489556145728,0.6891327075649292,-3.9290590869941084,8.495330548874385,1.6391218311677571,-2.7876679174135717,9.065447911292189,2.2119608588911905,0.16596596300301947,7.9829942451827165,2.083796031642035,-1.510244554041769,5.267017233821363,0.8919823098388822
-3.3536755006627637,-6.28051338174059,-1.4947482744479812,-3.32670261481271,-6.212930385608999,-1.665479420895485,-3.2472344105118047,-6.413673145255466,-1.4656769999214108,-3.2693315845195734,-6.115508944378252,-1.4151191527246798,-2.8531903982452995,-6.247787132617418,-1.7390927318990892,-4.286191665463923,3.633727428303672,0.9030674508470815,-3.83982473828744,8.04171423472149,1.711565159345299,-2.7641250285508505,8.789570425789329,2.2119608588911905,0.0918455906656721,7.743664250017254,2.0637784431545727,-1.4961181666752097,4.9052938894885045,0.9064730343364733
-3.3536755006627637,-5.6781927671059265,-1.3477160396375139,-3.2432124156579434,-5.749658087370264,-1.486594312162401,-3.3412720992856286,-5.873461288206322,-1.2531926366768262,-3.1455490430913464,-5.783757360743056,-1.3308299782705095,-2.9642714765737246,-5.752566983459587,-1.5273815021244248,-3.311875327052041,1.4205797791332486,1.2930402449568623,-2.7334916562913136,2.5502291638622907,1.6391218311677571,-1.3504222250106324,1.0496786835277945,1.975446294020232,-0.5584191766385072,0.5858227875608364,1.7728325007828092,-1.4961181666752097,1.132847907642983,0.9064730343364733
-3.0751561248236676,-4.849807899876893,-1.1342860863457345,-3.2432124156579434,-4.973373048156574,-1.4683159410344384,-3.401330744491201,-5.14142261942748,-1.2116431899862024,-3.1159171406057844,-5.237317046783591,-1.2271327805149728,-3.099615003420279,-5.2461956399694145,-1.1739417181413758,-3.0592567380792044,-1.4576925085125652,1.2930402449568623,-2.0883331520389916,-1.006930710984257,1.5721700546241104,-1.3504222250106324,-0.7969258074923218,0.227244928614029,-0.6494599564313273,-0.5380013097971741,-0.6440717963961076,-2.505777337372187,-1.6657084871374792,0.06566177348426727
-3.0751561248236676,-4.3725538670610575,-0.96574832509729,-3.135411381098855,-4.41791299052413,-1.3281103671726893,-3.401330744491201,-4.663254643931445,-1.209632387047745,-2.8542927856566216,-4.275306501134782,-1.2271327805149728,-3.1470315386264183,-4.537594139188627,-1.1035235921879378,-2.375193974569049,-1.4576925085125652,0.8326979269881098,-1.956232056786554,-1.006930710984257,0.6619302669991507,-1.3504222250106324,-1.3065458508250103,-0.2999049329989685,-1.505182308144084,-1.120979781295965,-0.6440717963961076,-2.505777337372187,-1.6657084871374792,0.06566177348426727
-3.1787479144897652,-4.202703150253498,-0.9489971471499912,-3.135411381098855,-4.333128665421029,-1.2749825650719,-3.2586662703543645,-4.494663374770475,-1.1695377971968215,-2.8542927856566216,-3.77274850811229,-1.0742621717884564,-3.168354776427389,-4.1429202101591045,-1.0688993878573259,-1.6003375200872707,0.096480246731943,0.8326979269881098,-1.3504366670976893,-0.5989521998271314,0.6619302669991507,-0.8880054304666629,-1.3065458508250103,-0.2999049329989685,-1.8571184430976597,-1.120979781295965,-0.5060705765773461,-2.520962675140531,0.06618520470071587,0.47028727807478
-3.1787479144897652,-3.888508289261651,-0.922733934092018,-3.293124832703505,-4.229565845547697,-1.2652605084879038,-3.229713705666722,-4.222575985374583,-1.0528101357862711,-2.8989477543169464,-3.6106949440145577,-0.9540052328168773,-3.1617421014175697,-3.8071680405320194,-1.022935025775749,-1.5909123299408403,0.9989110341270759,1.5393559106381849,-1.2397879917125252,0.23994735760430075,1.003627075726798,-0.8586015034437224,-1.0845600535690991,0.02278012036208743,-2.260445238432238,-1.0315033214144123,0.026912055609412455,-2.520962675140531,0.887850465648782,1.4155372595363094
-3.0572362628501715,-3.5709295556903697,-0.8078818622504214,-3.293124832703505,-3.7915923138825036,-0.9599337954861991,-3.2586662703543645,-4.051509738284089,-0.7783587939933883,-2.8989477543169464,-3.5384861794045896,-0.7628794085842916,-3.1617421014175697,-3.6010246105089436,-0.9159882560523132,-1.208655448556021,1.6745209417681224,2.1148329241517763,-0.811191523608592,0.8839009875846884,1.3092891794789816,-0.7183764488493836,-0.6862905730746078,0.262754608933621,-2.260445238432238,-1.0222201856674573,0.17832733834793846,-2.520962675140531,0.887850465648782,1.837958545702664
-2.8462279579527667,-2.947024986681342,-0.6722537387883376,-3.189153607777733,-3.2140952496664994,-0.7924363910571852,-3.2719468584692315,-3.5550868353266694,-0.7721580524971019,-2.7997411888742185,-2.8546942559987833,-0.7372466306490484,-3.1210864398031326,-3.0786602342506058,-0.8045839977455929,-1.1742050851663972,1.6745209417681224,2.7740413506020536,-0.33710248889199335,0.8839009875846884,2.070961482768724,-0.018374000034171445,-0.6862905730746078,0.715883535660625,-1.4887884351911804,-1.002219208716916,0.3086225022742868,-2.343637870342995,0.7440163021557709,2.0174782669786016
-2.784093117281561,-1.7893105687422093,-0.3430109550514926,-3.1822102371546848,-2.3427528952087613,-0.6173089495280006,-3.2719468584692315,-2.51592838846323,-0.7721580524971019,-2.7372098610745574,-2.1721900167358577,-0.7372466306490484,-2.9260875892737594,-2.1216462946559886,-0.6138257220916588,-0.764939613951503,1.3523385450575631,2.8528679543236626,0.15526124009831932,0.7539880353434043,2.2899579429471837,0.5637633620441846,-0.8161592009388059,0.7265091155243244,-1.0872279210808653,-0.8553965032194455,0.3399955209914909,-2.2887492761604378,0.28977331313141974,2.155881209413879
-2.69431530724815,-0.8693111222988108,-0.19162066737923578,-3.06432880643424,-1.5495662190586899,-0.34195591517729973,-3.0667282889554137,-1.7306945352530008,-0.6004765384727166,-2.451225934188738,-1.087018695518072,-0.49519474981689804,-2.8896618011945456,-1.2412776530856036,-0.4851563596492072,-0.764939613951503,1.1815466852535508,2.8630198714239645,0.15526124009831932,0.6411216021879724,2.513814038293675,0.6912751522410616,-1.0067610932570332,0.9275766904850133,-0.9915954787785619,-1.002219208716916,0.5214235799029696,-2.0891754869392614,0.12638124542279172,2.33304183959112
-2.606943058103031,-0.40190366599794913,-0.16611056451589956,-2.9397539075174777,-0.6167766716061323,-0.2241563673598872,-2.8305881643683044,-1.044532946419217,-0.36445618183773565,-2.4467719491754956,-0.6374232908383597,-0.3405545969629262,-2.4491262098832003,-0.35540389827122,-0.3826928808046235,-0.8075773209404016,0.841644010965382,2.8656968907856912,0.33753191702910357,0.5327695804008314,2.562953728413448,0.7539422549759109,-0.9843183177150294,0.9903993919872409,-0.8950013430504793,-1.2836251523374003,0.5789106508363178,-2.0042315414123593,-0.5172817730861681,2.33304183959112
-2.606943058103031,0.6646861324602042,-0.002373281314855369,-2.874755500222271,-0.07600226955757705,-0.06848368581288433,-2.8305881643683044,-0.2022590357146825,0.15718767049708315,-2.4467719491754956,0.2841253005608273,-0.13843401444801806,-2.2970851908844843,0.6236801996182066,-0.28294391611759995,-0.8075773209404016,0.750452891316371,2.8656968907856912,0.43514452412548366,0.5327695804008314,2.562953728413448,0.9895861446872658,-1.0325679150961022,0.9903993919872409,-0.8604572971227196,-1.2836251523374003,0.5789106508363178,-1.906255413314561,-0.5172817730861681,2.2846392211070867
-2.9271506387651307,1.3772031733401064,0.34757950289197925,-2.9397539075174777,1.3144200310308207,0.49379769962595255,-2.8716045149267977,1.2059441034115892,0.604301446123432,-2.2507016032783262,1.7699809755067513,0.10192235960375307,-2.2970851908844843,1.5486042713217785,-0.14011630259099395,-0.8527905973807375,0.688294795349492,2.8656968907856912,0.48068045965103323,0.5327695804008314,2.4054237466065738,1.0268699075838157,-1.0325679150961022,0.938078372492102,-0.8604572971227196,-1.2836251523374003,0.5678644981307146,-1.7812154282967683,-0.5172817730861681,2.2265716147852306
-2.9271506387651307,2.214578115699126,0.7236251194211336,-2.823495797532267,2.4374221127219045,1.0516249322388607,-3.030523109293494,2.330811644574119,0.9545383456666654,-2.2507016032783262,2.4427155396915445,0.17226149211518837,-2.2586662895060208,2.51954052670942,0.5643403454889464,-0.8022499853451901,0.6031822364461448,2.9222365980971494,0.5140129125493544,0.323945927655636,2.315677956378239,1.0939253100893183,-1.292959106300792,0.8635884990383165,-0.833195067613941,-1.899323502581602,0.4225010842000332,-1.7812154282967683,-0.6949506811113935,2.2265716147852306
